n,abr_type,height_before,height_after,insert_time,search_time,delete_time
2510,lista,12,0,1.8413506173105402e-06,1.286381556997e-06,8.475294624290923e-07
2610,lista,13,1,1.757002919529228e-06,1.2012021319813773e-06,8.446392356122577e-07
2710,lista,12,0,1.758959245624338e-06,1.1643412087091006e-06,8.495601424619643e-07
2810,lista,11,0,1.8053911159840905e-06,1.2611652706360933e-06,9.353093868337533e-07
2910,lista,13,1,1.8877698370822887e-06,1.361426110745457e-06,7.803306449632681e-07
3010,lista,13,0,1.8858378203004928e-06,1.3919245210457017e-06,8.048826884987648e-07
3110,lista,16,0,2.0672174755669978e-06,1.6274957257626294e-06,7.89690733954464e-07
3210,lista,14,0,1.7754698833528937e-06,1.2322580357337552e-06,8.442622826999572e-07
3310,lista,16,0,1.9531466929186262e-06,1.4012231863892725e-06,5.880260114408856e-07
3410,lista,13,1,1.8223549026198513e-06,1.2622110348920224e-06,7.657537024027126e-07
3510,lista,15,0,2.017698456154786e-06,1.4903454064064114e-06,8.026259067007387e-07
3610,lista,14,0,1.9948636069386197e-06,1.3907466287057458e-06,7.229659630147367e-07
3710,lista,12,0,1.676237217451919e-06,1.160515733082176e-06,4.956059106356965e-07
3810,lista,14,0,1.9107284982278574e-06,1.3299065658223326e-06,5.300280170817298e-07
3910,lista,13,0,1.7686331764222042e-06,1.1971850319885357e-06,7.248994493183781e-07
4010,lista,14,0,1.8170423055645781e-06,1.2426716157738917e-06,7.446154256115903e-07
4110,lista,12,0,1.8928481696450976e-06,1.292647357331589e-06,5.886201141461673e-07
4210,lista,15,0,1.884896272769874e-06,1.3053353040169453e-06,4.45034612426596e-07
4310,lista,11,0,1.698862475232504e-06,1.0967742218104452e-06,4.7062483392276174e-07
4410,lista,15,0,1.9086797327892786e-06,1.3426589379840762e-06,4.7090593631513654e-07
4510,lista,15,0,1.7722661644714545e-06,1.255272708100462e-06,4.898070647930546e-07
4610,lista,14,0,1.9607486504800388e-06,1.407742837109809e-06,6.855855095997318e-07
4710,lista,12,0,1.9242926317421864e-06,1.2540852935541039e-06,6.763358624431639e-07
4810,lista,14,0,1.9508921997065873e-06,1.4131002192432265e-06,7.028011932867352e-07
4910,lista,14,0,1.977886640340443e-06,1.4163353340212666e-06,4.3770300987687775e-07
5010,lista,16,0,2.0437500892946433e-06,1.5094378046985028e-06,6.175119638474487e-07
5110,lista,13,0,1.8850232086971846e-06,1.3071428256177896e-06,4.804741499327193e-07
5210,lista,12,0,1.7692059854756877e-06,1.2311704255111202e-06,4.368967570518444e-07
5310,lista,15,0,1.8062262169854409e-06,1.230816418015189e-06,4.789952187122928e-07
5410,lista,11,0,1.736330532426988e-06,1.1844242094195493e-06,4.47405363956932e-07
5510,lista,14,0,1.8358050676843216e-06,1.2974238347454063e-06,4.1467081826833845e-07
5610,lista,12,0,1.7447622899208037e-06,1.1789336748788331e-06,5.928279398310715e-07
5710,lista,14,0,1.8640009667568934e-06,1.2575130348846862e-06,6.228495108824904e-07
5810,lista,15,0,1.951619378569462e-06,1.3325665092135145e-06,4.2557880941981367e-07
5910,lista,12,0,1.850956632956012e-06,1.2449582266103508e-06,4.1461019503438604e-07
6010,lista,11,0,1.8111822445715796e-06,1.2601203291976149e-06,3.8615261925226946e-07
6110,lista,11,0,1.7280665176771605e-06,1.1833188915349208e-06,4.078073149219039e-07
6210,lista,14,0,1.822924740450487e-06,1.3057994150866036e-06,4.282858925111685e-07
6310,lista,12,0,1.7853639729569254e-06,1.2554838547423e-06,3.6561877981287833e-07
6410,lista,12,0,1.7350091315411855e-06,1.208612336435517e-06,4.1467193214985957e-07
6510,lista,13,0,1.7676250731916074e-06,1.2317525378804222e-06,3.871726724020463e-07
6610,lista,14,0,1.7633365927334715e-06,1.1820593840106973e-06,4.2628768832988775e-07
6710,lista,14,0,1.8889119291064157e-06,1.2953978838426658e-06,3.7033219397967134e-07
6810,lista,17,0,2.2147026069446718e-06,2.1221059172979715e-06,3.862324962495853e-07
6910,lista,13,0,1.8280176256619418e-06,1.2978091323128806e-06,4.0736685631812276e-07
7010,lista,14,0,1.7939640501690273e-06,1.23468278288255e-06,4.081711741325278e-07
7110,lista,13,0,1.869305767949936e-06,1.2515776132215813e-06,4.273897936956874e-07
7210,lista,13,0,1.9352123916818436e-06,1.3275887058033834e-06,3.687054658993058e-07
7310,lista,16,0,1.9607600158032615e-06,1.3641799842862754e-06,3.862686845908653e-07
7410,lista,11,0,1.8536787879954994e-06,1.239539567326589e-06,3.3821703451966213e-07
7510,lista,13,0,1.8244505667889099e-06,1.2551309580908745e-06,3.678464394905226e-07
7610,lista,15,0,1.9201657570323986e-06,1.3760184792493164e-06,3.520989760748269e-07
7710,lista,14,0,1.7577733206598352e-06,1.1637304015060232e-06,3.779288969682041e-07
7810,lista,15,0,1.9852454322770057e-06,1.3729994296742422e-06,3.796019526403898e-07
7910,lista,13,0,1.9746344671997917e-06,1.3643747657004692e-06,4.4272865951907905e-07
8010,lista,15,0,2.0203970894272507e-06,1.458456598288137e-06,3.632205088545841e-07
8110,lista,14,0,1.858123966336505e-06,1.256939837212444e-06,3.9696565965704363e-07
8210,lista,14,0,1.943470169636606e-06,1.411330602815858e-06,3.6229673376093143e-07
8310,lista,13,0,1.7457396546988502e-06,1.1839390836372364e-06,3.3924152870085253e-07
8410,lista,18,0,2.138029700062036e-06,1.5317206242477063e-06,5.18840748326322e-07
8510,lista,14,0,2.0091806940656347e-06,1.4099314985022153e-06,3.4250147526480966e-07
8610,lista,13,0,1.8379382999333809e-06,1.2270872008594545e-06,3.4035159738787446e-07
8710,lista,13,0,1.7370910063618794e-06,1.1555948336982438e-06,3.992221749073209e-07
8810,lista,19,0,1.907428743009212e-06,1.3533601540584346e-06,3.583503575485514e-07
8910,lista,11,0,1.8109735114338086e-06,1.225339681156556e-06,4.0729581208558326e-07
9010,lista,14,0,1.862060529181884e-06,1.3184227994788414e-06,3.2847831491662466e-07
9110,lista,13,0,1.7683540348458217e-06,1.2281994520062169e-06,3.4714018245442555e-07
9210,lista,13,0,1.7321826195703787e-06,1.188372318869599e-06,4.4294282013331264e-07
9310,lista,11,0,1.7557825632956318e-06,1.18705606592642e-06,5.10633889040569e-07
9410,lista,12,0,1.7545073491149743e-06,1.1867996677053804e-06,3.235080584461759e-07
9510,lista,15,0,1.8790625615214203e-06,1.2618764787215392e-06,3.5135448385836407e-07
9610,lista,12,0,1.7565050045589466e-06,1.5655802051505865e-06,3.3011560431491074e-07
9710,lista,16,0,2.05685286489472e-06,1.5135928033429112e-06,4.084283676328075e-07
9810,lista,12,0,1.7173107853736827e-06,1.1519550577920464e-06,3.2716998328228863e-07
9910,lista,12,0,1.76593169438685e-06,1.2097509577991132e-06,3.1608879159502707e-07
10,flag,5,5,1.2999995046162179e-06,,
110,flag,17,14,2.0175666085796784e-06,1.5857145800033495e-06,2.6047623361505213e-06
210,flag,19,19,2.359258539882707e-06,1.8702683863355904e-06,3.1849991501076148e-06
310,flag,15,13,1.9397382094732215e-06,1.2084736658449647e-06,2.6830515461200377e-06
410,flag,19,17,2.0966043298414416e-06,1.3807694836615178e-06,3.1441565400424908e-06
510,flag,17,15,2.1141020951267236e-06,1.3629987370222807e-06,2.90850987360674e-06
610,flag,22,19,2.4491489463624487e-06,1.773950003064042e-06,3.484999494200262e-06
710,flag,20,17,2.5332735387839564e-06,1.7109488682603858e-06,3.5311583643846647e-06
810,flag,20,17,2.371962658221024e-06,1.4577919689865856e-06,3.6327039666251287e-06
910,flag,20,19,2.419235879822754e-06,1.34293969304927e-06,3.205780616175448e-06
1010,flag,19,17,2.34915940636193e-06,1.403093040973601e-06,3.18670201058341e-06
1110,flag,23,21,2.4599775581959393e-06,1.4624431175158708e-06,3.3929248292104533e-06
1210,flag,24,22,2.4254349346333384e-06,1.537712166081893e-06,3.5274260036867378e-06
1310,flag,22,19,2.5163183396506074e-06,1.4185771785985692e-06,3.416279024921011e-06
1410,flag,22,21,2.5502789576691973e-06,1.4928059728662049e-06,3.4523462760682464e-06
1510,flag,22,21,2.6156248586139064e-06,1.5400673567728213e-06,3.404666883094857e-06
1610,flag,20,16,2.39151123502404e-06,1.2621442546439284e-06,3.0070065578540702e-06
1710,flag,21,17,2.440983672791484e-06,1.3217523945861264e-06,3.1536657624684076e-06
1810,flag,21,18,2.6277152018336518e-06,1.3625371605734777e-06,3.3320108970769657e-06
1910,flag,21,19,2.571178342667267e-06,1.3880885300972085e-06,3.274934323956713e-06
2010,flag,25,25,2.8374837500556116e-06,1.537105211020006e-06,3.4927137648855247e-06
2110,flag,23,21,2.5509396645456797e-06,1.4384804671863094e-06,3.1552886656964592e-06
2210,flag,22,20,2.5515416962809215e-06,1.3663433069367747e-06,3.1819442180373394e-06
2310,flag,27,22,2.7727784820192226e-06,1.6512761833556775e-06,3.444251653368619e-06
2410,flag,22,20,2.661003051976198e-06,1.3869953098510613e-06,3.089121541409718e-06
2510,flag,21,18,2.5451428960777383e-06,1.3951681436434733e-06,3.0314406055605708e-06
2610,flag,23,21,2.640419174740909e-06,1.3828343754084018e-06,3.2056000782176853e-06
2710,flag,23,18,2.5472193437881857e-06,1.299241132481091e-06,3.0256499833648946e-06
2810,flag,23,18,2.6352991569512187e-06,1.3806566927007597e-06,3.049186370663924e-06
2910,flag,22,20,2.660758783739376e-06,1.401651609014002e-06,3.190987803561668e-06
3010,flag,24,23,2.737754887978857e-06,1.5305317051734257e-06,3.184369685003111e-06
3110,flag,27,24,2.9439884314686525e-06,1.6307431979913492e-06,3.324836618845272e-06
3210,flag,25,21,2.7747084951637877e-06,1.3934714049708905e-06,3.5854005671487873e-06
3310,flag,26,24,2.8683151137586804e-06,1.593434984106144e-06,3.3521211386841696e-06
3410,flag,23,20,2.6914713620446133e-06,1.3311447989806987e-06,2.9910199256979577e-06
3510,flag,27,23,2.8242490849607003e-06,1.7156834938570107e-06,3.1836909969445206e-06
3610,flag,26,22,2.9889772613985545e-06,1.5675186317876205e-06,3.3439368917307844e-06
3710,flag,21,21,2.565192456088811e-06,1.2479888090606907e-06,2.902465886819138e-06
3810,flag,25,22,2.799999957237127e-06,1.4450139496049785e-06,3.1337841269182597e-06
3910,flag,25,21,2.748997466500791e-06,1.3517737384021536e-06,2.99295962462141e-06
4010,flag,25,22,2.5937420382250787e-06,1.3320971138315641e-06,2.8409090421087287e-06
4110,flag,23,21,2.772609137884433e-06,1.4597896985836943e-06,3.053488485849117e-06
4210,flag,29,22,2.9049592618208847e-06,1.3971984184808783e-06,2.9731823648442654e-06
4310,flag,24,18,2.607228704450404e-06,1.3143362593837082e-06,2.800466622771476e-06
4410,flag,27,24,2.8233800328190406e-06,1.4684994743426437e-06,3.071461723584751e-06
4510,flag,26,25,2.761544969647566e-06,1.3987775795006504e-06,3.2422051506784885e-06
4610,flag,26,24,2.93328627015954e-06,1.5786868208388407e-06,3.1411765019495153e-06
4710,flag,23,22,2.755992468928598e-06,1.343750195051793e-06,2.9912473062253037e-06
4810,flag,24,21,2.9074974684405023e-06,1.56557554447455e-06,3.1295860907673236e-06
4910,flag,26,22,2.8183471129255186e-06,2.056599729015849e-06,3.1619195930486866e-06
5010,flag,30,25,2.928350287515563e-06,1.613654559884916e-06,3.230988691090041e-06
5110,flag,24,23,2.921237283891952e-06,1.4550953421659023e-06,3.279822901570546e-06
5210,flag,22,21,2.9540479951949427e-06,1.2607420245558387e-06,3.2734240574182295e-06
5310,flag,26,23,3.145240958468791e-06,1.7833488970750378e-06,3.0791134489791955e-06
5410,flag,26,23,3.1057139789308645e-06,1.3712913761102021e-06,2.981250166959032e-06
5510,flag,29,25,3.1216208741864337e-06,1.7376826351880687e-06,3.5897998145835742e-06
5610,flag,24,20,2.9349883168224743e-06,1.3790100724986942e-06,3.0649375706312977e-06
5710,flag,27,21,3.0952964379170507e-06,1.5343863318620603e-06,3.408986638148319e-06
5810,flag,26,24,3.203073520434357e-06,1.5374557878213273e-06,3.1979734950908153e-06
5910,flag,25,22,3.067583891799151e-06,1.399913048574134e-06,2.9374347259347404e-06
6010,flag,25,22,2.6961228043902717e-06,1.35218118848326e-06,2.814110737427821e-06
6110,flag,23,21,2.801184533551037e-06,1.2890433604100152e-06,2.8376069276108064e-06
6210,flag,26,23,2.803785275754491e-06,1.4202320909824154e-06,2.9766253878864546e-06
6310,flag,24,22,2.7794985828299813e-06,1.3178659534055625e-06,2.896112335073192e-06
6410,flag,25,21,2.7959843939078656e-06,1.3130159040595153e-06,2.9130081401956153e-06
6510,flag,26,23,2.780334594637044e-06,1.4884868912639304e-06,2.999290427683679e-06
6610,flag,26,23,2.946483616355449e-06,1.380429835454007e-06,2.9861963367621e-06
6710,flag,26,24,3.2212594161082713e-06,1.3648137667089395e-06,3.0284858987850977e-06
6810,flag,30,25,3.2504351639888902e-06,1.777265819217207e-06,3.456972329946767e-06
6910,flag,26,22,2.9069121405646725e-06,1.413088413006763e-06,3.926676226088794e-06
7010,flag,27,24,2.94340291899119e-06,1.374673042492977e-06,2.9468908416306235e-06
7110,flag,27,23,2.9750536045626484e-06,1.4761801718273616e-06,3.1827140316766288e-06
7210,flag,27,22,3.199342170315907e-06,1.7462869963918228e-06,3.234628975052426e-06
7310,flag,29,27,3.1537673820338324e-06,1.4796157090431852e-06,3.1673751447976628e-06
7410,flag,26,22,2.8496163573723495e-06,1.3907841255278563e-06,2.9080623898372497e-06
7510,flag,27,26,2.8774200320036384e-06,1.5549554849382152e-06,2.8726844634273206e-06
7610,flag,31,26,2.9576479875362006e-06,1.4756972778459905e-06,2.9828384627738705e-06
7710,flag,29,26,2.8509424589257733e-06,1.32756301055547e-06,3.0032171351721526e-06
7810,flag,28,24,3.1135011914517605e-06,1.59827006817501e-06,3.0126213736554854e-06
7910,flag,27,23,3.1615033518417095e-06,1.657216675567492e-06,2.9277245324446923e-06
8010,flag,29,24,3.3469531609818944e-06,1.6458805802366174e-06,3.2436203129301554e-06
8110,flag,27,22,3.1184870403794312e-06,1.4775445605995508e-06,2.947408741403202e-06
8210,flag,28,26,3.0424510225963045e-06,1.4872596771772307e-06,3.047815311703594e-06
8310,flag,28,21,2.938724437754759e-06,1.3619109272654533e-06,2.8993346558937874e-06
8410,flag,30,29,3.2605496782041387e-06,1.7052726099349828e-06,3.25759760748774e-06
8510,flag,27,25,3.2733106623330855e-06,1.5028554459305012e-06,3.11658524612828e-06
8610,flag,27,25,2.930298388532516e-06,1.4599744927101865e-06,2.9473716401554127e-06
8710,flag,25,25,2.8304944276108544e-06,1.3151162505003646e-06,2.865484530305992e-06
8810,flag,32,28,2.9478493915494306e-06,1.4428734832046172e-06,3.1355785834080247e-06
8910,flag,26,21,3.0491703595964502e-06,1.3558905792908523e-06,2.9586165554966425e-06
9010,flag,27,26,3.0144641703494404e-06,1.5283351484128617e-06,2.9660486404407395e-06
9110,flag,25,23,2.9921883241180035e-06,1.3611077737611645e-06,3.0074450589224773e-06
9210,flag,25,22,2.969836356374529e-06,1.2557870074185e-06,2.8659516540909243e-06
9310,flag,24,24,2.821579134837336e-06,1.3146571258950435e-06,2.900538643659494e-06
9410,flag,26,22,2.96184332132577e-06,1.3198195336116263e-06,2.900054919786731e-06
9510,flag,27,24,2.984501520822258e-06,1.3936862842577975e-06,3.1171841612953206e-06
9610,flag,26,23,3.058673134251515e-06,1.353035109783141e-06,2.872775371746504e-06
9710,flag,30,25,3.099328172120812e-06,1.6352726101794278e-06,3.351727917527683e-06
9810,flag,25,23,2.910151865534262e-06,1.2741867507182749e-06,2.9049794772553886e-06
9910,flag,26,21,3.0322959679504807e-06,1.3137141517786816e-06,2.988398298492093e-06
10,abr,5,5,1.0875010048039258e-06,,
110,abr,18,15,1.450574718651244e-06,1.5526296154252793e-06,2.7263143381692077e-06
210,abr,20,18,1.6797293446379136e-06,1.9555562984250073e-06,3.151281420380259e-06
310,abr,16,15,1.4164564121153032e-06,1.3475409865409869e-06,2.6229497991868705e-06
410,abr,22,18,1.5696494958360497e-06,1.4887511497363448e-06,2.8168832106128723e-06
510,abr,23,17,1.6093922191098827e-06,1.3329896394201775e-06,2.942856683927987e-06
610,abr,24,20,1.7417750514850215e-06,1.6871787772840287e-06,3.151723548994753e-06
710,abr,25,18,1.773904687503264e-06,1.7564285371918232e-06,3.637857610426311e-06
810,abr,26,20,1.7278148364414467e-06,1.4993465989462885e-06,3.338216675688649e-06
910,abr,24,20,1.6854842015217083e-06,1.3011698822125967e-06,3.198888751083157e-06
1010,abr,25,20,1.6817825417330935e-06,1.3340208751447114e-06,3.2947638866867073e-06
1110,abr,32,21,1.74863608929628e-06,1.4999999263914956e-06,3.615165335099738e-06
1210,abr,30,24,1.7729845063770628e-06,1.4576919025614157e-06,3.6083333422235835e-06
1310,abr,31,23,1.7964504792593027e-06,1.4343868854562403e-06,3.2995968438392024e-06
1410,abr,35,24,1.973848594082468e-06,1.559856616454633e-06,3.843589053888406e-06
1510,abr,37,23,2.0664698068513473e-06,1.6506844437808718e-06,3.7449999460174393e-06
1610,abr,31,22,1.9420067845049145e-06,1.4093018889557137e-06,3.941913902615089e-06
1710,abr,37,26,2.057089317423194e-06,1.378823456915972e-06,4.280588045195841e-06
1810,abr,43,30,2.1300488045851743e-06,1.398587778952541e-06,4.122005422109307e-06
1910,abr,41,25,2.1881515714456565e-06,1.3978781292229812e-06,4.343385900562954e-06
2010,abr,44,26,2.2685619982665564e-06,1.7179287776040535e-06,4.178733908264792e-06
2110,abr,43,28,2.2492475456808802e-06,1.5480679969960184e-06,4.546618390522429e-06
2210,abr,46,27,2.2426316697063327e-06,1.3923438942803204e-06,4.666514805006818e-06
2310,abr,47,30,2.320034556569629e-06,1.6784581924364173e-06,4.504121364742809e-06
2410,abr,49,30,2.1846856484524927e-06,1.4900636648066168e-06,4.259204939124661e-06
2510,abr,45,30,2.2037657955978025e-06,1.332489804331339e-06,4.7012002032715825e-06
2610,abr,48,24,2.2132454385602243e-06,1.315617993848047e-06,4.4335272747936636e-06
2710,abr,50,29,2.3400381656258844e-06,1.4445694694940824e-06,5.012691998182653e-06
2810,abr,52,35,2.3766956149024357e-06,1.3548386728434445e-06,5.0288017161110535e-06
2910,abr,50,29,2.4407240246081244e-06,1.5036295930400301e-06,4.841824139912393e-06
3010,abr,55,24,2.4771172096403087e-06,1.501041424489813e-06,5.016333307139575e-06
3110,abr,57,28,2.616512479833836e-06,1.7064517446523231e-06,5.00032323358433e-06
3210,abr,58,39,2.4977120324230848e-06,1.410831802552405e-06,5.30062715481342e-06
3310,abr,60,31,2.606415602019328e-06,1.6330245727411598e-06,5.0465754074536416e-06
3410,abr,57,28,2.5284434676976176e-06,1.356600883928423e-06,5.110930695275513e-06
3510,abr,61,32,2.696477515789762e-06,1.5892584058956304e-06,4.832230264609077e-06
3610,abr,63,30,2.6949221178669673e-06,1.483162477105245e-06,5.237078572933436e-06
3710,abr,62,22,2.5858818309466474e-06,1.2778388466905296e-06,4.482030851283559e-06
3810,abr,65,0,2.641473779701591e-06,1.401190539586688e-06,4.482329493467079e-06
3910,abr,58,27,2.666386629428277e-06,1.3047950365285064e-06,5.044238715099529e-06
4010,abr,71,31,2.709619598949187e-06,1.4061793327639244e-06,5.234922786464089e-06
4110,abr,63,0,2.751038257170585e-06,1.4986152626088437e-06,5.60736173672453e-06
4210,abr,66,36,2.7657031607914037e-06,1.414823778741174e-06,6.180995968316936e-06
4310,abr,66,0,2.800644350559497e-06,1.2907545443980018e-06,5.02752472947568e-06
4410,abr,75,0,2.898915775270386e-06,1.4287252140068256e-06,4.758998110030135e-06
4510,abr,70,0,2.906026614306499e-06,1.4241809475282996e-06,5.768054618428936e-06
4610,abr,77,0,2.9295515580212064e-06,1.6188452623668889e-06,5.398108758088466e-06
4710,abr,72,0,3.150054277072866e-06,1.5051143144594832e-06,5.3848014166988925e-06
4810,abr,76,0,3.278349859810247e-06,1.6491992873454758e-06,3.4086420064228642e-06
4910,abr,82,0,3.3413830061881576e-06,1.512916681652617e-06,4.09638676107005e-06
5010,abr,80,0,3.150918835041758e-06,1.6592174370885357e-06,6.295322335161571e-06
5110,abr,94,0,3.1397740662872472e-06,1.500601949260842e-06,4.5278193889271814e-06
5210,abr,80,0,3.1929528145492982e-06,1.2378960520131808e-06,5.8352167745835995e-06
5310,abr,84,0,3.4182646536111584e-06,1.40572271750613e-06,5.898612895906636e-06
5410,abr,88,0,3.263186864042944e-06,1.3625118977830637e-06,4.388941452998211e-06
