n,abr_type,height_before,height_after,insert_time,search_time,delete_time
5710,abr,40,27,2.1748612491068473e-06,1.9945872871340735e-06,4.334073132478336e-06
5810,abr,39,33,2.1211277638131672e-06,2.1330071371868984e-06,4.415670916280867e-06
5910,abr,37,26,2.0894791577560364e-06,1.8616714619074425e-06,4.165520380941393e-06
6010,abr,37,29,2.2505017117117896e-06,2.1529263659883706e-06,4.692984050547583e-06
6110,abr,36,26,2.103062232734052e-06,2.088285256742463e-06,4.432868767342698e-06
6210,abr,41,27,2.235997306255195e-06,2.4195600026070817e-06,4.549548965328701e-06
6310,abr,38,32,2.174324560757229e-06,1.9161160503409796e-06,4.5888712260576845e-06
6410,abr,37,27,2.0744434118592413e-06,1.8485413716707493e-06,4.375039791208596e-06
6510,abr,44,29,2.0559738073540452e-06,1.826012141968492e-06,4.115574157103155e-06
6610,abr,37,29,1.9881412939889976e-06,1.8871480735380047e-06,4.803184297629876e-06
6710,abr,40,28,2.628104066896621e-06,1.8925115682921583e-06,4.920930149619149e-06
6810,abr,41,29,2.253498354741966e-06,1.8325597289175877e-06,4.359090638460783e-06
6910,abr,41,28,2.078452961919688e-06,1.9254386632659675e-06,4.426553282186185e-06
7010,abr,42,31,2.135518373473099e-06,1.931060304477938e-06,4.3680402395549145e-06
7110,abr,40,29,2.208428902060048e-06,1.952773678182077e-06,4.373571438398877e-06
7210,abr,39,29,2.0617196509036173e-06,1.778817853338513e-06,5.0033354910151374e-06
7310,abr,41,30,2.231733052122957e-06,2.0093193376189813e-06,4.3987654909984664e-06
7410,abr,44,35,2.2333620965155684e-06,2.0074686475090403e-06,4.8112097846074206e-06
7510,abr,43,33,2.3568850819359378e-06,2.1120919867841327e-06,4.787693335189313e-06
7610,abr,43,33,2.2923688940351407e-06,2.1214996482008933e-06,5.054484996356788e-06
7710,abr,41,30,2.205179810583811e-06,1.8821902143692789e-06,4.749447142913763e-06
7810,abr,42,32,2.3840292566661387e-06,2.0163745507101703e-06,4.9894497504542226e-06
7910,abr,43,32,2.1987203851462914e-06,2.0035055832975347e-06,4.488772802087102e-06
8010,abr,43,31,2.14435568070007e-06,1.9026348784213986e-06,4.4073624892348705e-06
8110,abr,45,30,2.2112003242671e-06,1.8481296682242592e-06,4.434126244686455e-06
8210,abr,48,35,2.6308225933821025e-06,2.0405253948174357e-06,4.847484354738238e-06
8310,abr,43,33,2.1340816222795455e-06,1.8417286035535788e-06,5.3419100053816885e-06
8410,abr,42,27,2.6922549774699937e-06,1.864451420534297e-06,4.627196176443249e-06
8510,abr,43,35,2.284740886194853e-06,1.995232372022687e-06,4.756721598411941e-06
8610,abr,48,29,2.240032921043017e-06,1.9257005033124097e-06,4.857708329219455e-06
8710,abr,48,31,2.3280879922787863e-06,1.9869616888408553e-06,4.894578756698469e-06
8810,abr,44,32,2.308112778498866e-06,1.8792020262837265e-06,4.71844835990997e-06
8910,abr,42,31,2.2972153240489732e-06,1.9023461196342173e-06,4.784222408893305e-06
9010,abr,48,30,2.2139012346308076e-06,1.8378573613329066e-06,4.7170108041896944e-06
9110,abr,46,28,2.4038593587047803e-06,1.957308472045818e-06,4.795695412901454e-06
9210,abr,47,35,2.469855722179484e-06,2.0755922242860534e-06,4.845439620472102e-06
9310,abr,45,34,2.4048720130377722e-06,1.939187816006329e-06,4.9450599808265114e-06
9410,abr,47,33,2.394390921064683e-06,1.9837723078110188e-06,4.858814028345952e-06
9510,abr,52,36,2.5345801351199978e-06,2.080425668069399e-06,4.99011680553593e-06
9610,abr,46,32,2.4961543863638018e-06,1.914547254345543e-06,4.867970810821265e-06
9710,abr,49,34,2.472011217575949e-06,2.0564896097292806e-06,4.927121523504942e-06
9810,abr,51,30,2.4868253118655945e-06,1.7289330022824037e-06,5.65298339954449e-06
9910,abr,47,33,2.5883191479875557e-06,1.963799386533217e-06,5.248375495524633e-06
10,lista,5,4,1.6374997358070686e-06,,
110,lista,12,11,1.8884609930981428e-06,1.3149998267181219e-06,2.2523800864638316e-06
210,lista,14,13,2.080255138367462e-06,1.5900008293101563e-06,2.221622806344483e-06
310,lista,18,16,2.060083272776903e-06,1.4550001651514322e-06,2.1431034587420008e-06
410,lista,19,17,2.1928349963891264e-06,1.794520856442619e-06,2.3312502889893947e-06
510,lista,18,17,2.4178753220331446e-06,1.9101002676920458e-06,2.5188114660063593e-06
610,lista,15,13,2.1762713867385666e-06,1.669491165696438e-06,2.1805084296660026e-06
710,lista,16,15,2.2585763673325254e-06,1.6381290930544407e-06,2.217293157648379e-06
810,lista,17,17,2.422311411831187e-06,1.991138744898895e-06,2.4396102564022333e-06
910,lista,18,17,2.5520449245154164e-06,2.128729089909331e-06,2.6786516438855716e-06
1010,lista,18,17,2.2439997155743184e-06,1.7068424648115118e-06,2.262304358413511e-06
1110,lista,19,16,2.3470378376850287e-06,1.8127366103108902e-06,2.4472477839439423e-06
1210,lista,18,16,2.37943346837901e-06,1.783966259217432e-06,2.3344974821498497e-06
1310,lista,19,14,2.3297186736129674e-06,1.8646832835483587e-06,2.30930242488926e-06
1410,lista,19,16,2.372752043264635e-06,1.8959701544820116e-06,2.3251826608091265e-06
1510,lista,17,15,2.417383615652801e-06,1.821999952274685e-06,2.2521886507343965e-06
1610,lista,18,14,2.3451768555468805e-06,1.8655840219028729e-06,2.261736430976408e-06
1710,lista,17,14,2.177363829874473e-06,1.778834821882035e-06,2.160423276650514e-06
1810,lista,20,18,2.533263166221594e-06,2.048595571691652e-06,2.45813292616709e-06
1910,lista,18,14,2.3532674952161195e-06,2.1775997010990976e-06,2.0422873816680796e-06
2010,lista,21,19,2.5212008459027564e-06,1.8718984358224876e-06,2.162878978068498e-06
2110,lista,18,15,2.1206349793563442e-06,1.6517243135876477e-06,1.979093313667576e-06
2210,lista,19,14,2.2013378186002937e-06,1.677441976552959e-06,2.0392692861036657e-06
2310,lista,19,15,2.3043065682684864e-06,1.8604859084232195e-06,2.1374164219688467e-06
2410,lista,19,17,2.3001574044210297e-06,1.783086629102034e-06,2.0830736395473567e-06
2510,lista,21,14,2.3320923839814428e-06,1.807429601698291e-06,2.1022002038080245e-06
2610,lista,19,13,2.1976653435756723e-06,1.7676418501934577e-06,1.987838085190641e-06
2710,lista,18,13,2.2903303146806697e-06,1.7919839067731747e-06,2.01852581532415e-06
2810,lista,21,16,2.2591278937663865e-06,1.8137994812347501e-06,2.059322011678106e-06
2910,lista,18,14,2.220262541778027e-06,1.6999997737488476e-06,1.954419614643866e-06
3010,lista,20,12,2.2021249057174908e-06,1.726760825143904e-06,1.9365055601363904e-06
3110,lista,21,13,2.190890049756607e-06,1.805724205899206e-06,2.061716141986043e-06
3210,lista,20,13,2.2449857915392905e-06,1.7752353069854194e-06,1.9839866042416383e-06
3310,lista,19,12,2.3360486510321527e-06,1.8224616248447161e-06,2.003911976827854e-06
3410,lista,22,16,2.529898034964177e-06,2.073233179516978e-06,2.2644758836988576e-06
3510,lista,19,12,2.2874066202190632e-06,1.725327685133729e-06,1.948562960191255e-06
3610,lista,17,11,2.2774006167362822e-06,1.6995666439081898e-06,1.8137086332005598e-06
3710,lista,17,12,2.3799247065892693e-06,1.832577986108461e-06,1.9637103644193315e-06
3810,lista,19,11,2.2554815198244856e-06,1.7620963634364808e-06,3.11648773154913e-06
3910,lista,18,13,2.3419630638758098e-06,1.8660499898241918e-06,1.9664378955888533e-06
4010,lista,19,13,2.245545855814175e-06,1.8364208313614336e-06,1.95999984498485e-06
4110,lista,17,10,2.2726117523541304e-06,1.7372526644526215e-06,1.8421508182169425e-06
4210,lista,20,11,2.2257822486583173e-06,1.884073688775117e-06,1.9398326329657423e-06
4310,lista,19,13,2.387983441324797e-06,1.8514286052805852e-06,1.901414900615082e-06
4410,lista,18,13,2.2796241545770208e-06,1.7933890111073675e-06,1.8169920821754362e-06
4510,lista,18,11,2.2347241781119415e-06,1.7081170489595784e-06,1.7726870911422216e-06
4610,lista,20,12,2.346196009151252e-06,1.8212122371781923e-06,1.9017439457414628e-06
4710,lista,22,13,2.4268174114954786e-06,1.8064131006173304e-06,2.007951025516295e-06
4810,lista,19,9,2.215984243594474e-06,1.6740779910103263e-06,1.758191486240979e-06
4910,lista,19,11,2.315422454240194e-06,1.8196180987508605e-06,1.8376719376574906e-06
5010,lista,19,10,2.2623232471335615e-06,1.7537760579009416e-06,1.7872576544366996e-06
5110,lista,21,11,2.327238009614951e-06,1.8435186627915e-06,1.8201829262482074e-06
5210,lista,19,13,2.28036396912092e-06,1.6914479616862894e-06,1.7834834295797634e-06
5310,lista,19,9,2.269194066417803e-06,1.732835622008575e-06,1.7581265050219816e-06
5410,lista,23,14,2.3868902937169874e-06,1.8513564975893908e-06,1.8823363227638835e-06
5510,lista,19,10,2.3335935223195923e-06,1.80326758770413e-06,1.8269048736313055e-06
5610,lista,18,11,2.39083472556611e-06,1.8324202498565662e-06,1.8363721259585532e-06
5710,lista,16,10,2.2935040201608362e-06,1.7648578324815875e-06,2.054386060448004e-06
5810,lista,18,8,2.2121715855145186e-06,1.7174864682972852e-06,1.6752853508023292e-06
5910,lista,18,12,2.2475643822088322e-06,1.7512466471004824e-06,1.7159074273237499e-06
6010,lista,20,10,2.3896402771375576e-06,1.8570092926078817e-06,1.7555650575943759e-06
6110,lista,18,8,2.2047649119302323e-06,1.6318027004723954e-06,1.7585905319046935e-06
6210,lista,17,7,2.333422410766278e-06,1.6761013704730383e-06,1.5735507657119647e-06
6310,lista,20,10,2.259227972144226e-06,1.7512418659880375e-06,1.6348353963216418e-06
6410,lista,18,9,2.3440425369418334e-06,1.7928687864657932e-06,1.6913258204039996e-06
6510,lista,23,12,2.3213427183023144e-06,1.8515551527404454e-06,1.7783365266659302e-06
6610,lista,20,9,2.5357143833969784e-06,1.9572639174455666e-06,1.7572860629315744e-06
6710,lista,29,13,2.6711207154955935e-06,2.1464995032706534e-06,1.925895065395481e-06
6810,lista,18,8,2.187480559367947e-06,1.7199688712235486e-06,1.5856822312738643e-06
6910,lista,16,8,2.3220053785250247e-06,1.7432172249745801e-06,1.57804899797028e-06
7010,lista,19,6,2.2744797043334333e-06,1.7200579857798889e-06,1.5524889943823982e-06
7110,lista,17,5,2.1949425520462193e-06,1.6362986364869542e-06,1.4447032563362664e-06
7210,lista,18,6,2.3393894663726124e-06,1.7492229898827214e-06,1.5819296736975554e-06
7310,lista,23,7,2.510470423568967e-06,2.0135395589710254e-06,1.802252079435558e-06
7410,lista,21,8,2.4687765990950357e-06,1.9218108611339793e-06,1.7121017834658403e-06
7510,lista,24,7,2.341984029700072e-06,1.7792062495783733e-06,1.6445843741241752e-06
7610,lista,18,8,2.3493374549174585e-06,1.8080163400831541e-06,1.5769129222096413e-06
7710,lista,22,6,2.37254704526846e-06,1.9213536178445966e-06,1.6699794988714163e-06
7810,lista,20,7,2.3615409307321137e-06,1.959179731632806e-06,1.7450629258121014e-06
7910,lista,20,6,2.41249405585343e-06,1.9445097541095677e-06,1.6821589204708491e-06
8010,lista,23,5,2.4390321835980292e-06,1.88235674080132e-06,1.4982213420181604e-06
8110,lista,19,5,2.264954732535274e-06,1.666492883011582e-06,1.3890822441721562e-06
8210,lista,22,8,2.3122625073776987e-06,1.7230866129692397e-06,1.6025595224843201e-06
8310,lista,18,5,2.3021326160717912e-06,1.696824344558755e-06,1.5099680838963617e-06
8410,lista,20,5,2.3429974161039502e-06,1.7676684627496377e-06,1.5553633166535978e-06
8510,lista,18,5,2.304996330140409e-06,1.7976542657390697e-06,1.4617085989409994e-06
8610,lista,24,6,2.4365680640978055e-06,2.1258006389379454e-06,1.6120436619537657e-06
8710,lista,19,6,2.433635169976434e-06,1.8764355745389307e-06,1.5490728329682587e-06
8810,lista,20,6,2.3472169650972387e-06,1.6691679084331785e-06,1.4362639586369578e-06
8910,lista,18,4,2.179728539146858e-06,1.642108121104114e-06,1.3809578427821877e-06
9010,lista,20,5,2.252043246669627e-06,1.794968374443018e-06,1.4458700109384497e-06
9110,lista,20,6,2.286081573601329e-06,1.8027057119707127e-06,1.4802880074576575e-06
9210,lista,22,6,2.4308940881963486e-06,1.9445421729676317e-06,1.6172566534580449e-06
9310,lista,22,5,2.418745541795402e-06,1.8921083927197716e-06,1.506436677735256e-06
9410,lista,18,3,2.2452331170609524e-06,1.6845861830627229e-06,1.2945294899821861e-06
9510,lista,19,5,2.3996617702945774e-06,1.910409880131423e-06,1.496869983615981e-06
9610,lista,19,4,2.3396171325196402e-06,1.9153763409689054e-06,1.3685301487399534e-06
9710,lista,19,4,2.259958416598893e-06,1.724367140485799e-06,1.3970732625907114e-06
9810,lista,19,3,2.3811472067061878e-06,1.8416934985001954e-06,1.420831082838008e-06
9910,lista,19,5,2.2156569214117738e-06,1.82347411100826e-06,1.4137034787774139e-06
10,flag,5,4,1.3125008990755305e-06,,
110,flag,14,11,1.7732547644828988e-06,1.2904783943668008e-06,2.290477000531696e-06
210,flag,14,14,1.9718741896213033e-06,1.584613271869528e-06,2.479487403224294e-06
310,flag,18,16,2.0287552615627646e-06,1.6099998902063818e-06,2.7338986509968923e-06
410,flag,19,18,2.2332241276357965e-06,1.6818190818991174e-06,2.826250056386925e-06
510,flag,20,20,2.4816376202168965e-06,2.173266441579724e-06,3.5020195281678677e-06
610,flag,16,14,2.102114265857473e-06,1.7801730478070033e-06,3.107500500239742e-06
710,flag,19,16,2.368488038367573e-06,1.8417909515521198e-06,3.4571428841445593e-06
810,flag,20,19,2.4130914032706047e-06,1.8750005647934113e-06,3.236538386539532e-06
910,flag,22,20,2.648328751335984e-06,2.140883798196459e-06,3.546242439995568e-06
1010,flag,21,19,2.326599663033511e-06,1.7239800975087801e-06,3.1619994842913003e-06
1110,flag,22,19,2.4102503525124278e-06,1.8388884739208691e-06,3.3554533729329705e-06
1210,flag,22,20,2.4219049250450795e-06,1.919047868693675e-06,3.3468356304939538e-06
1310,flag,23,21,2.4900606559007664e-06,1.853174797447753e-06,3.5137790126916696e-06
1410,flag,26,24,2.5508836653560053e-06,1.9096292952006612e-06,3.7707584668018114e-06
1510,flag,22,19,2.485548772697107e-06,1.8594597546522178e-06,3.881081628040536e-06
1610,flag,23,21,2.5060390665506323e-06,1.8047171321978688e-06,3.558413046116512e-06
1710,flag,22,20,2.494999991120914e-06,1.8155693549183225e-06,3.650606165386059e-06
1810,flag,24,23,2.8778781339199373e-06,2.1338032830742674e-06,3.9418805901364464e-06
1910,flag,22,20,2.691757202523377e-06,1.901315600231388e-06,3.7160950238597737e-06
2010,flag,26,22,2.8692209766381447e-06,2.175968941132651e-06,3.934924531114948e-06
2110,flag,24,21,2.535968859332274e-06,1.8834149913589765e-06,3.6737979266595526e-06
2210,flag,23,23,2.6896954896457414e-06,1.7645542412567797e-06,3.622018393297859e-06
2310,flag,25,22,2.6595708937108102e-06,1.909502447957839e-06,3.7718343133651795e-06
2410,flag,23,23,2.6704482568632015e-06,1.9680434374806835e-06,3.8031711642793822e-06
2510,flag,26,26,2.728825479785637e-06,1.9917695029972143e-06,3.739919608755548e-06
2610,flag,25,21,2.577461224857495e-06,1.8214143701501498e-06,3.786913850944984e-06
2710,flag,25,23,2.8088578744302993e-06,1.8082533859345712e-06,3.6564246468242512e-06
2810,flag,25,24,2.965742063220337e-06,2.1652880565702193e-06,4.489454599520699e-06
2910,flag,25,22,2.6732794674439334e-06,1.844097091129192e-06,3.891176845037272e-06
3010,flag,25,23,2.6780936517460694e-06,1.8693222092085724e-06,4.173499861887346e-06
3110,flag,29,24,2.8093234883128012e-06,1.9699517008961332e-06,3.916420529394644e-06
3210,flag,27,23,2.775452827277708e-06,1.8966510023719719e-06,4.2060801526531575e-06
3310,flag,25,23,2.937697466842265e-06,2.0779182415379193e-06,4.159877764718581e-06
3410,flag,30,25,3.1535594881711123e-06,2.218834205421999e-06,4.35403005633531e-06
3510,flag,25,23,2.9003598120921162e-06,2.05156522603142e-06,4.192196594644069e-06
3610,flag,26,21,2.9630143713892984e-06,1.9932653135204165e-06,4.095688332889037e-06
3710,flag,24,21,2.9142805379647487e-06,1.9945205454012916e-06,4.0753404257758154e-06
3810,flag,25,22,2.9728460452770973e-06,1.92348286724529e-06,4.081299469191136e-06
3910,flag,25,23,2.8950225443861605e-06,1.9434503679454867e-06,4.02355182165594e-06
4010,flag,25,22,2.7557648251410277e-06,1.9018795015348734e-06,3.956944515312448e-06
4110,flag,26,22,2.7592216310987285e-06,1.9441510487710997e-06,4.052716223982933e-06
4210,flag,26,23,2.8261155151271443e-06,1.8855092404298708e-06,3.979950783852153e-06
4310,flag,27,24,2.8957067764978496e-06,1.9834712132593833e-06,4.0949707270779634e-06
4410,flag,25,21,2.8286980843475465e-06,1.9614119082689287e-06,4.000346697167079e-06
4510,flag,27,23,2.7616609655271907e-06,1.8644867785928064e-06,3.968248565386623e-06
4610,flag,28,23,2.9019191781815365e-06,2.0480492193025505e-06,4.19224039244318e-06
4710,flag,30,29,3.067755172183506e-06,1.9316914006748597e-06,4.162047262380976e-06
4810,flag,26,26,2.9248474251182906e-06,1.8941111107580204e-06,4.0251862347535746e-06
4910,flag,28,24,2.973216243604738e-06,1.9692804430042236e-06,4.174556615092326e-06
5010,flag,27,24,2.8307071298714595e-06,1.8738866363028026e-06,3.838152425381426e-06
5110,flag,30,30,2.8918092383181378e-06,1.918867911566363e-06,3.964074967084379e-06
5210,flag,26,24,2.858743611842585e-06,1.7917485470144345e-06,3.949319199203235e-06
5310,flag,25,23,2.9240970017159433e-06,1.863522675938015e-06,4.043834344398676e-06
5410,flag,31,28,2.9597044133540806e-06,2.023310851474974e-06,4.0931394104880835e-06
5510,flag,28,25,2.9313539290609606e-06,2.010328998666604e-06,4.109040412165197e-06
5610,flag,28,25,2.9884563603483816e-06,1.992187769835308e-06,4.211817338609119e-06
5710,flag,26,22,3.096384785027501e-06,2.0493766742819875e-06,4.9728393238292415e-06
5810,flag,24,23,3.0240485634138034e-06,1.8360853796273622e-06,3.9262789006121585e-06
5910,flag,28,24,2.9162237990356226e-06,1.910503200335068e-06,4.065564199764695e-06
6010,flag,28,27,3.0222080131533174e-06,1.9359797349622838e-06,3.967706617505822e-06
6110,flag,25,23,2.8827996155681403e-06,1.8819105195980566e-06,3.970065551440807e-06
6210,flag,25,23,2.8736430637584248e-06,1.7814085759523033e-06,3.938848151906944e-06
6310,flag,27,26,2.9337760363661275e-06,1.8897894121792523e-06,4.119967938432173e-06
6410,flag,26,24,2.994552209072493e-06,1.8854234351492897e-06,4.111242934346925e-06
6510,flag,32,28,2.9954626974282942e-06,2.0575641589044163e-06,4.377406608763076e-06
6610,flag,29,26,3.2112598682736664e-06,2.1252279797226393e-06,4.327147200980733e-06
6710,flag,38,34,3.3757312595593337e-06,2.2414671635313773e-06,4.298277410734375e-06
6810,flag,26,23,2.8193008417936286e-06,1.7671248569912657e-06,3.861048625527501e-06
6910,flag,25,22,2.819280815627405e-06,1.8044979104002856e-06,3.820646358010668e-06
7010,flag,27,23,2.927143271888886e-06,1.9186289478565293e-06,4.049097246655166e-06
7110,flag,24,23,2.917757592844856e-06,1.788952653226592e-06,3.837076374471035e-06
7210,flag,27,25,3.0073028836272715e-06,1.8999997508446491e-06,3.956469637440038e-06
7310,flag,33,30,3.4662367027991217e-06,2.3089903087985096e-06,4.462975894655246e-06
7410,flag,29,26,3.3849932274776015e-06,2.163096089138113e-06,4.162178501245441e-06
7510,flag,31,31,3.0371826250485183e-06,1.8882907748104525e-06,3.996154149823323e-06
7610,flag,26,25,3.1788167241111384e-06,1.9288845397383567e-06,4.23821774326732e-06
7710,flag,30,26,3.449609796554456e-06,1.9939170426933124e-06,4.223828331835951e-06
7810,flag,27,26,3.1725310262519887e-06,2.0909331780399148e-06,4.058944448625533e-06
7910,flag,29,27,3.249927043070195e-06,2.1586777395625036e-06,4.251329149075348e-06
8010,flag,33,30,3.094754767344181e-06,1.996078260632512e-06,3.944374119416091e-06
8110,flag,28,24,2.8870710999332157e-06,1.8411838939860232e-06,3.8107977268752e-06
8210,flag,29,28,3.0788245686982413e-06,1.8595664235027996e-06,3.910825695680164e-06
8310,flag,29,26,3.0688969156123327e-06,1.9472535269697673e-06,4.018414628950356e-06
8410,flag,28,27,2.951931502113888e-06,1.8322105715233795e-06,3.875604157427727e-06
